age,education-num,hours-per-week,marital-status,occupation
-1.116596007916808,-1.037465808164233,-0.09565910571781,0.8691482511137036,-0.0731982765188026
-0.18803516138632093,-0.3348103593897569,0.6032819387238072,-0.36194233250830526,-0.5743160623763749
-0.9023127356405418,0.7191728137719572,-0.09565910571781,-0.36194233250830526,0.9290372951963419
0.2405313831662116,0.016517364997481132,-0.09565910571781,-0.36194233250830526,-0.0731982765188026
-0.4737461910880093,-1.3887935325514709,-0.7946001501594272,0.8691482511137036,0.17736061640998355
1.5976587742492312,1.7731559869336713,-0.6548119412711038,-0.36194233250830526,0.6784784022675558
-1.18802376534223,0.016517364997481132,-0.09565910571781,0.8691482511137036,0.17736061640998355
1.0262367148458544,-2.091448981325947,-2.1924822390426617,-0.36194233250830526,-1.0754338482339472
1.7405142891000753,-0.3348103593897569,-0.09565910571781,-0.36194233250830526,-0.0731982765188026
-0.3308906762371651,1.0705005381591952,-0.09565910571781,-0.36194233250830526,-1.5765516340915195
-1.045168250491386,-0.3348103593897569,-0.16555321016197172,0.8691482511137036,-1.5765516340915195
0.5262424128679,-0.3348103593897569,0.46349372983548376,-0.36194233250830526,-0.0731982765188026
0.1691036257407895,1.4218282625464331,0.6032819387238072,-0.36194233250830526,-0.824874955305161
-1.4737347950439186,0.016517364997481132,-1.1440706723802359,0.8691482511137036,0.17736061640998355
0.1691036257407895,-0.3348103593897569,-0.7946001501594272,-0.36194233250830526,-1.5765516340915195
-0.259462918811743,-0.3348103593897569,-1.4935411946010444,2.1002388347357126,-0.0731982765188026
-0.045179646535476764,2.124483711320909,0.2538114165029986,-0.36194233250830526,0.6784784022675558
-0.4737461910880093,1.0705005381591952,0.39359962539132204,-0.36194233250830526,1.4301550810539143
-0.4737461910880093,0.016517364997481132,-0.4451296279386186,0.8691482511137036,0.17736061640998355
-1.116596007916808,1.0705005381591952,0.11402320761467516,0.8691482511137036,0.6784784022675558
-1.116596007916808,1.0705005381591952,-0.09565910571781,-0.36194233250830526,0.6784784022675558
0.31195914059163365,-0.3348103593897569,3.3990461164902763,-0.36194233250830526,-1.0754338482339472
-1.3308792801930742,-0.3348103593897569,-1.4935411946010444,0.8691482511137036,-1.5765516340915195
-1.2594515227676522,-0.3348103593897569,0.8828583565004541,1.4846935429247081,-0.0731982765188026
0.9548089574204325,-0.3348103593897569,-0.4451296279386186,-0.36194233250830526,-1.0754338482339472
-0.6166017059388534,0.016517364997481132,1.3022229831654244,0.8691482511137036,0.6784784022675558
0.3833868980170558,0.016517364997481132,-0.23544731460613344,-0.36194233250830526,-0.824874955305161
1.0976644722712767,-1.037465808164233,0.6032819387238072,2.1002388347357126,0.17736061640998355
-1.18802376534223,1.0705005381591952,0.6032819387238072,0.8691482511137036,1.179596188125128
-1.2594515227676522,0.016517364997481132,-0.09565910571781,-0.36194233250830526,0.9290372951963419
-1.045168250491386,-0.3348103593897569,-0.09565910571781,-1.593032916130314,-0.824874955305161
-0.3308906762371651,1.0705005381591952,-0.09565910571781,-0.36194233250830526,0.6784784022675558
-1.3308792801930742,-2.442776705713185,0.6032819387238072,0.8691482511137036,0.42791950933876965
-1.6880180673201848,-1.3887935325514709,-0.09565910571781,0.8691482511137036,-0.0731982765188026
-1.4737347950439186,-0.3348103593897569,-0.09565910571781,0.8691482511137036,-1.0754338482339472
1.7405142891000753,1.4218282625464331,0.6032819387238072,-0.36194233250830526,0.6784784022675558
0.2405313831662116,0.36784508938471916,0.2538114165029986,-0.36194233250830526,1.179596188125128
-0.3308906762371651,-0.3348103593897569,-0.09565910571781,-0.36194233250830526,-0.5743160623763749
-0.8308849782151198,-1.037465808164233,-0.09565910571781,-0.36194233250830526,0.17736061640998355
-1.4737347950439186,0.016517364997481132,-0.6548119412711038,0.8691482511137036,-0.5743160623763749
-0.9023127356405418,0.36784508938471916,-0.3752355234944569,-0.36194233250830526,0.6784784022675558
-0.11660740396089884,-2.091448981325947,-0.09565910571781,-0.36194233250830526,-1.0754338482339472
0.9548089574204325,0.016517364997481132,0.6032819387238072,-0.36194233250830526,1.6807139739827004
0.8119534425695882,-1.037465808164233,-1.633329403489368,1.4846935429247081,0.42791950933876965
1.0976644722712767,-0.3348103593897569,0.6032819387238072,2.1002388347357126,-0.824874955305161
-1.6165903098947627,0.016517364997481132,-1.4935411946010444,0.8691482511137036,0.17736061640998355
-0.11660740396089884,-0.3348103593897569,-0.09565910571781,-1.593032916130314,-0.32375716944758876
-1.4023070376184963,0.016517364997481132,-1.2139647768243975,0.8691482511137036,0.17736061640998355
-1.3308792801930742,-0.3348103593897569,1.3022229831654244,0.8691482511137036,0.17736061640998355
-0.18803516138632093,-1.740121256938709,0.8828583565004541,0.25360295930269916,-0.824874955305161
-1.4023070376184963,0.016517364997481132,-0.09565910571781,0.8691482511137036,-1.5765516340915195
1.5976587742492312,-0.3348103593897569,-0.09565910571781,-0.36194233250830526,-1.0754338482339472
-0.4737461910880093,1.0705005381591952,0.6032819387238072,-0.36194233250830526,-0.824874955305161
0.09767586831536741,-0.3348103593897569,0.6032819387238072,-0.36194233250830526,-0.824874955305161
-0.5451739485134314,-0.3348103593897569,-0.09565910571781,-0.36194233250830526,-0.32375716944758876
-0.7594572207896976,1.0705005381591952,0.6032819387238072,0.8691482511137036,-0.824874955305161
-0.11660740396089884,0.016517364997481132,-0.09565910571781,-1.593032916130314,1.179596188125128
-1.045168250491386,1.4218282625464331,-0.09565910571781,0.8691482511137036,-0.824874955305161
-0.5451739485134314,-0.3348103593897569,-0.09565910571781,0.8691482511137036,-0.0731982765188026
0.45481465544247784,-0.3348103593897569,-0.09565910571781,-1.593032916130314,-1.5765516340915195
0.026248110889945324,1.0705005381591952,-0.09565910571781,0.8691482511137036,0.17736061640998355
